movieId;title;genres
138863;The Big Broadcast of 1936 (1935);(no genres listed)
138914;The Sorcerers (1967);Horror
138952;Scooby-Doo! And Kiss: Rock and Roll Mystery (2015);Animation|Children
139385;The Revenant (2015);Adventure|Drama
139415;Irrational Man (2015);Drama
139620;Everything's Gonna Be Great (1998);Adventure|Children|Comedy|Drama
139642;Southpaw (2015);Action|Drama
139644;Sicario (2015);Crime|Drama|Mystery
139747;Before We Go (2014);Romance
139920;Women of the Prehistoric Planet (1966);Action|Adventure|Sci-Fi
140098;Runoff (2015);Drama
140110;Intern, The (2015);Comedy
140247;The Gift (2015);Drama|Horror
140265;George Carlin: Jammin' in New York (1992);Comedy
140711;American Ultra (2015);Action|Comedy
140715;Straight Outta Compton (2015);Drama
140725;Cop Car (2015);Thriller
140737;The Lost Room (2006);Action|Fantasy|Mystery
140777;Pasolini (2015);Drama
140816;Tangerine (2015);Comedy|Drama
140820;Air (2015);Sci-Fi|Thriller
141305;Round Trip to Heaven (1992);(no genres listed)
141432;Sweet Red Bean Paste (2015);Drama
141472;The 50 Year Argument (2014);(no genres listed)
141688;Legend (2015);Crime|Thriller
142074;Knock Knock (2015);Horror|Thriller
142448;Everest (2015);Adventure|Drama|Thriller
142488;Spotlight (2015);Thriller
142507;Pawn Sacrifice (2015);Drama
142536;Burnt (2015);Drama
142550;Ryuzo and the Seven Henchmen (2015);Action|Comedy
142562;The Ceremony (2014);Documentary
142566;Sarusuberi: Miss Hokusai (2015);Animation
142973;Ice and the Sky (2015);Documentary
143031;Jump In! (2007);Comedy|Drama|Romance
143257;Ashby (2015);Comedy|Drama
143385;Bridge of Spies (2015);Drama|Thriller
143709;The Take (2009);(no genres listed)
143882;Operator (2015);Action|Drama|Thriller
144482;Circle (2015);Drama|Horror|Sci-Fi
144656;The Measure of a Man (2015);Drama
144976;Bone Tomahawk (2015);Horror|Western
146344;El칛m칛lt칛 kaiken sain;Comedy|Drama
146656;Creed (2015);Drama
146684;Cosmic Scrat-tastrophe (2015);Animation|Children|Comedy
146878;Le Grand Restaurant (1966);Comedy
148238;A Very Murray Christmas (2015);Comedy
148626;The Big Short (2015);Drama
149532;Marco Polo: One Hundred Eyes (2015);(no genres listed)
